city,state,median_age,tot_pop,avg_house_size,state_code,pct_male_pop,pct_female_pop,pct_native,pct_asian,pct_black,pct_hispanic,pct_white,pct_foreign_born,pct_veterans
West Covina,California,39.8,108489,3.56,CA,47.589156504346064,52.410843495653936,0.4774677617085603,30.156052687369233,3.4040317451538864,54.2976707315949,44.28651752712256,34.139866714597794,3.502659255777083
West Jordan,Utah,30.8,111942,3.46,UT,51.72142716764039,48.27857283235962,1.0818102231512747,3.1614586124957564,2.8398635007414548,19.041110575119262,89.46597345053688,10.266030623001198,3.1954047631809326
West Palm Beach,Florida,39.6,106782,2.53,FL,46.13324343054072,53.86675656945928,0.3802138937274072,2.9883313667097453,36.73465565357457,24.472289337154198,56.79608922852167,28.726751699724673,4.6047086587627115
West Valley City,Utah,30.7,136224,3.81,UT,50.090292459478505,49.909707540521495,3.5610465116279064,7.0105120977213975,2.3652219873150107,32.35846840498004,65.44001057082453,22.545219638242887,3.5823349776838147
Westland,Michigan,39.9,81995,2.41,MI,46.0296359534118,53.9703640465882,0.5232026343069699,5.906457710836027,20.02805049088359,3.4477712055613146,73.87767546801635,7.840721995243612,5.800353680102445
Westminster,California,42.9,92111,3.27,CA,49.43817785063674,50.56182214936327,1.1095308920758649,50.547708742712594,2.464417930540326,20.747793423152498,40.812715093745595,45.84360174137725,3.7291962957735776
Westminster,Colorado,37.8,113117,2.63,CO,48.50376159197999,51.49623840802001,1.276554364065525,7.662862346066463,2.8536824703625445,20.64676397004871,88.47830122793215,10.043583192623569,5.756871204151452
Weston,Florida,38.6,69947,3.34,FL,47.11567329549516,52.88432670450484,0.1829956967418188,5.904470527685247,5.285430397300813,52.449711924743006,87.23890946001974,44.14199322344061,2.1544883983587573
Whittier,California,36.1,87436,3.11,CA,50.77656800402581,49.22343199597421,0.7777116976988884,4.0063589368223615,1.44334141543529,70.05009378288118,56.484743126401035,19.608628025069766,3.190905347911616
Wichita,Kansas,34.6,389955,2.56,KS,49.3272300650075,50.6727699349925,2.254362682873665,6.464848508161197,13.486684361016016,16.710133220499802,78.44751317459708,10.326832583246787,6.148914618353398
Wichita Falls,Texas,34.0,104709,2.41,TX,53.266672396833115,46.733327603166885,1.4354066985645932,3.5221423182343448,13.875598086124404,22.023894794143768,79.13359883104604,9.411798412743893,7.449216399736412
Wilmington,Delaware,36.4,71957,2.45,DE,45.416012340703475,54.58398765929653,0.575343607988104,1.6579345998304542,61.40055866698168,7.665689231068555,32.996094890003754,4.636102116541824,4.2567088677960445
Wilmington,North Carolina,35.5,115947,2.24,NC,45.14648934426936,54.85351065573063,0.6399475622482687,2.7184834450222946,20.33515313030954,5.874235642146843,76.99207396482876,6.3830888250666264,5.095431533373007
Winston-Salem,North Carolina,34.7,241232,2.47,NC,46.64389467400677,53.35610532599323,0.5865722623864164,2.6878689394441864,36.263845592624534,15.88553757378789,57.74565563441003,10.07411951979837,6.019516482058765
Woodbury,Minnesota,37.7,67850,2.72,MN,47.13633014001474,52.86366985998527,,11.434045689019895,8.922623434045688,4.801768607221813,82.85335298452469,13.967575534266764,4.0265291083271935
Worcester,Massachusetts,34.9,184806,2.43,MA,49.214311223661575,50.78568877633843,1.037303983636895,8.620932220815341,14.875599277079749,21.103210934709914,71.37105938118891,19.97067194788048,5.090743807019252
Wyoming,Michigan,32.8,75277,2.65,MI,47.77953425349044,52.22046574650956,3.246675611408531,4.286833959908073,11.741966337659578,20.35814392178222,78.3625808679942,11.440413406485382,4.579087902015224
Yakima,Washington,34.0,93700,2.74,WA,48.182497331910355,51.817502668089645,2.179295624332977,2.3991462113127,0.9861259338313768,47.1419423692636,84.61686232657415,16.77374599786553,5.0213447171824965
Yonkers,New York,38.0,201118,2.8,NY,48.021559482492854,51.97844051750713,0.55290923736314,6.9516403305522125,19.25784862617965,36.59940930200182,64.38608180272279,30.45326624170885,2.3871557990831254
Yorba Linda,California,45.5,67966,3.0,CA,47.023511755877934,52.976488244122066,0.3104493423182179,25.918841773828092,1.950975487743872,15.594561986875789,73.5367683841921,22.852602771974226,4.665568078156724
Youngs,Ohio,37.5,64609,2.22,OH,47.60637062947887,52.39362937052113,1.3543004844526303,0.3822996796111997,49.103066136296796,11.707347273599654,51.12445634509124,1.637542757201009,5.6029345756783115
Yuba City,California,34.5,66944,2.9,CA,50.271869024856606,49.728130975143394,3.231058795411089,22.503883843212236,2.856118546845124,31.20518642447418,72.81608508604207,26.935946462715105,7.029756214149139
Yuma,Arizona,33.4,94145,2.64,AZ,51.301715438950566,48.698284561049434,1.3043709172021882,1.2533857347708324,3.963035742737267,60.60226246747039,74.02517393382549,20.527909076424663,7.628657921291626
